InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_13_1_5,10,20,7,6,0.180952138707734,0.180953485351026,1.34664329146106e-06,6.73e-05,0.0173625,-0.0172952,77
rnd_13_2_1,10,20,7,2,0.609277109579714,0.609277961537039,8.51957324909947e-07,4.3e-05,0.0058802,-0.0058372,36
rnd_13_2_2,10,20,7,3,0.408085172669105,0.408086039095245,8.66426139889409e-07,4.3e-05,0.0061355,-0.0060925,33
rnd_13_2_3,10,20,7,4,0.162286154449398,0.162286162436557,7.98715885097501e-09,4.3e-05,0.0027902,-0.0027472,11
rnd_13_2_4,10,20,7,5,0.0898779030794629,0.089877912206287,9.12682406040144e-09,4.3e-05,0.0025806,-0.0025376,11
rnd_13_2_5,10,20,7,6,0.0565288265963822,0.0565289106307448,8.40343625657658e-08,4.3e-05,0.0052863,-0.0052433,22
rnd_13_3_1,10,20,7,2,0.598675316465521,0.598676564475532,1.24801001066821e-06,4.29e-05,0.0068371,-0.0067942,45
rnd_13_3_2,10,20,7,3,0.379104236349189,0.37910443138612,1.95036931271986e-07,4.29e-05,0.0033692,-0.0033263,18
rnd_13_3_3,10,20,7,4,0.204200841140706,0.204200850453387,9.31268087644987e-09,4.29e-05,0.0028119,-0.002769,11
rnd_13_3_4,10,20,7,5,0.144774271552675,0.144774431576427,1.60023751694105e-07,4.29e-05,0.0048036,-0.0047607,22
rnd_13_3_5,10,20,7,6,0.0958473435663693,0.0958476294224159,2.85856046611244e-07,4.29e-05,0.0076324,-0.0075895,32
rnd_14_1_1,20,40,15,2,0.856528797253303,0.856551823566438,2.30263131342223e-05,0.0001556,0.0327138,-0.0325582,133
rnd_14_1_10,20,40,15,14,0.00734394902313938,0.00734394902362944,4.90061984048662e-13,0.0001556,0.0040589,-0.0039033,7
rnd_14_1_2,20,40,15,3,0.782606957074497,0.782616884929077,9.927854579872e-06,0.0001556,0.0304436,-0.030288,112
rnd_14_1_3,20,40,15,5,0.627520268838351,0.627548638488361,2.83696500094077e-05,0.0001556,0.053197,-0.0530414,169
rnd_14_1_4,20,40,15,6,0.538832099402223,0.538832866732738,7.67330515127895e-07,0.0001556,0.0135375,-0.0133819,37
rnd_14_1_5,20,40,15,7,0.465467043293361,0.46547235000696,5.30671359882939e-06,0.0001556,0.0466663,-0.0465107,125
rnd_14_1_6,20,40,15,9,0.286702090622785,0.28670218161282,9.09900350620774e-08,0.0001556,0.0093076,-0.009152,19
rnd_14_1_7,20,40,15,10,0.225832456119049,0.225832905842373,4.49723323941997e-07,0.0001556,0.0131776,-0.013022,26
rnd_14_1_8,20,40,15,11,0.171430694952279,0.171431325728735,6.30776455845528e-07,0.0001556,0.0285885,-0.0284329,60
rnd_14_1_9,20,40,15,13,0.0559177767315659,0.0559177971661368,2.04345709034492e-08,0.0001556,0.0115482,-0.0113926,21
rnd_14_2_1,20,40,15,2,0.813022211904403,0.813029420496536,7.20859213243497e-06,0.0001215,0.0187276,-0.0186061,74
rnd_14_2_10,20,40,15,14,0.000204324895319011,0.000204324895319218,2.07353665487853e-16,0.0001215,0.0032158,-0.0030943,5
rnd_14_2_2,20,40,15,3,0.713865980791226,0.713873450691631,7.46990040523254e-06,0.0001215,0.0287024,-0.0285809,107
rnd_14_2_3,20,40,15,5,0.496739200816624,0.496740459079474,1.25826285035657e-06,0.0001215,0.0131425,-0.013021,41
rnd_14_2_4,20,40,15,6,0.395881566534559,0.395882165933056,5.99398497169723e-07,0.0001215,0.0117138,-0.0115923,34
rnd_14_2_5,20,40,15,7,0.308463115484535,0.308463906424808,7.90940272554774e-07,0.0001215,0.0117208,-0.0115993,30
rnd_14_2_6,20,40,15,9,0.176739940174904,0.17674270741678,2.76724187570077e-06,0.0001215,0.0190714,-0.0189499,47
rnd_14_2_7,20,40,15,10,0.113914779742339,0.113914871976454,9.22341156783801e-08,0.0001215,0.008258,-0.0081365,19
rnd_14_2_8,20,40,15,11,0.0599264030352332,0.0599264073079108,4.27267753816407e-09,0.0001215,0.0044874,-0.0043659,9
rnd_14_2_9,20,40,15,13,0.0210275978074023,0.0210276017227768,3.91537451766011e-09,0.0001215,0.0092015,-0.00908,18
rnd_14_3_1,20,40,15,2,0.864148891633521,0.864158304995564,9.41336204318688e-06,0.0001453,0.0174965,-0.0173512,71
rnd_14_3_10,20,40,15,14,0.01802638393404,0.0180263839806152,4.65751257006097e-11,0.0001453,0.0040294,-0.0038841,7
rnd_14_3_2,20,40,15,3,0.802828125470197,0.802844409879425,1.62844092281844e-05,0.0001453,0.0269066,-0.0267613,101
rnd_14_3_3,20,40,15,5,0.670890133922004,0.670892076602787,1.942680782685e-06,0.0001453,0.0143882,-0.0142429,44
rnd_14_3_4,20,40,15,6,0.611123240086503,0.611140211518666,1.69714321630599e-05,0.0001453,0.0496182,-0.0494729,150
rnd_14_3_5,20,40,15,7,0.547279078232141,0.547283659375283,4.58114314150215e-06,0.0001453,0.0364049,-0.0362596,86
rnd_14_3_6,20,40,15,9,0.406765381869806,0.407434907345913,0.000669525476107713,0.0001453,0.0384015,-0.0382562,92
rnd_14_3_7,20,40,15,10,0.315378809844273,0.315379391070279,5.81226006712843e-07,0.0001453,0.0186632,-0.0185179,43
rnd_14_3_8,20,40,15,11,0.230590828533269,0.230591520428337,6.91895068100079e-07,0.0001453,0.0402358,-0.0400905,49
rnd_14_3_9,20,40,15,13,0.0847557885138762,0.0847559272610756,1.38747199340816e-07,0.0001453,0.0259334,-0.0257881,38
rnd_15_1_1,40,80,30,2,0.908582146307111,0.908797507803883,0.000215361496771815,0.000603,0.033124,-0.032521,69
rnd_15_1_10,40,80,30,29,0.0222193465223712,0.0222193544635002,7.94112897314903e-09,0.000603,0.0285049,-0.0279019,18
rnd_15_1_2,40,80,30,5,0.768131134235088,0.768229164641973,9.80304068843862e-05,0.000603,0.0931285,-0.0925255,156
rnd_15_1_3,40,80,30,8,0.636507938670208,0.6366722076641,0.000164268993891881,0.000603,0.067878,-0.067275,101
rnd_15_1_4,40,80,30,11,0.509808828622085,0.509812492070616,3.66344853075518e-06,0.000603,0.0825049,-0.0819019,98
rnd_15_1_5,40,80,30,14,0.382763731854379,0.382764933120615,1.20126623642802e-06,0.000603,0.0432591,-0.0426561,45
rnd_15_1_6,40,80,30,17,0.271134702252429,0.271136259377193,1.55712476451741e-06,0.000603,0.0663769,-0.0657739,58
rnd_15_1_7,40,80,30,20,0.18658449159144,0.186584656216807,1.64625366810833e-07,0.000603,0.0305022,-0.0298992,23
rnd_15_1_8,40,80,30,23,0.12649622091499,0.126496880063452,6.59148462311965e-07,0.000603,0.0688265,-0.0682235,54
rnd_15_1_9,40,80,30,26,0.0720490556252531,0.0720493634405997,3.07815346600737e-07,0.000603,0.0298178,-0.0292148,21
rnd_15_2_1,40,80,30,2,0.875434938533844,0.875438548956011,3.61042216756591e-06,0.0005993,0.0210356,-0.0204363,41
rnd_15_2_10,40,80,30,29,0.0170962316378812,0.0170962638415813,3.220370003304e-08,0.0005993,0.071735,-0.0711357,48
rnd_15_2_2,40,80,30,5,0.730554285024435,0.730642852531634,8.85675071992109e-05,0.0005993,0.0503526,-0.0497533,75
rnd_15_2_3,40,80,30,8,0.606153697129448,0.606156351933955,2.65480450634126e-06,0.0005993,0.0285334,-0.0279341,42
rnd_15_2_4,40,80,30,11,0.504014622220635,0.504027608549142,1.29863285074361e-05,0.0005993,0.2475815,-0.2469822,237
rnd_15_2_5,40,80,30,14,0.401166811535205,0.401169479775343,2.668240137782e-06,0.0005993,0.0493525,-0.0487532,52
rnd_15_2_6,40,80,30,17,0.310659210218526,0.310662229812745,3.01959421827869e-06,0.0005993,0.0869585,-0.0863592,77
rnd_15_2_7,40,80,30,20,0.223264934119578,0.223265884730003,9.50610425293208e-07,0.0005993,0.0646484,-0.0640491,52
rnd_15_2_8,40,80,30,23,0.134571822107465,0.134571949137883,1.27030417379492e-07,0.0005993,0.0319418,-0.0313425,22
rnd_15_2_9,40,80,30,26,0.0636619744103352,0.0636620444249909,7.00146556703585e-08,0.0005993,0.056626,-0.0560267,24
rnd_15_3_1,40,80,30,2,0.909921844778467,0.909930714748081,8.86996961335651e-06,0.0006272,0.0230593,-0.0224321,41
rnd_15_3_10,40,80,30,29,0.0637276878569839,0.0637290143269158,1.3264699319504e-06,0.0006272,0.2600194,-0.2593922,173
rnd_15_3_2,40,80,30,5,0.790683785155738,0.791146944121456,0.00046315896571858,0.0006272,0.1076026,-0.1069754,189
rnd_15_3_3,40,80,30,8,0.672213733366856,0.672218188912919,4.45554606320897e-06,0.0006272,0.0668668,-0.0662396,98
rnd_15_3_4,40,80,30,11,0.554268674443635,0.554272620048796,3.94560516081555e-06,0.0006272,0.0969644,-0.0963372,89
rnd_15_3_5,40,80,30,14,0.439043731518097,0.439045492168692,1.76065059509511e-06,0.0006272,0.0496486,-0.0490214,51
rnd_15_3_6,40,80,30,17,0.356562724252431,0.356568120396198,5.39614376604547e-06,0.0006272,0.0740625,-0.0734353,72
rnd_15_3_7,40,80,30,20,0.275855389648273,0.275857065557261,1.67590898836334e-06,0.0006272,0.0759043,-0.0752771,63
rnd_15_3_8,40,80,30,23,0.19339178263398,0.193391959556612,1.76922632183496e-07,0.0006272,0.0384232,-0.037796,27
rnd_15_3_9,40,80,30,26,0.136532479977442,0.136535020219134,2.54024169246692e-06,0.0006272,0.0962829,-0.0956557,67
rnd_16_1_1,80,160,60,2,0.951519661994315,0.951611230237539,9.15682432239828e-05,0.0013491,0.2881823,-0.2868332,161
rnd_16_1_10,80,160,60,59,0.0015752031461713,0.00157520315622047,1.00491687454046e-11,0.0013491,0.063113,-0.0617639,8
rnd_16_1_2,80,160,60,8,0.803262241816049,0.803291025556355,2.87837403065705e-05,0.0013491,0.2538543,-0.2525052,87
rnd_16_1_3,80,160,60,15,0.639198266055611,0.639218658326229,2.03922706182302e-05,0.0013491,0.6925653,-0.6912162,235
rnd_16_1_4,80,160,60,21,0.517730825918305,0.517735973593168,5.14767486337053e-06,0.0013491,0.2047622,-0.2034131,56
rnd_16_1_5,80,160,60,27,0.415243032320625,0.415247677136066,4.64481544176776e-06,0.0013491,0.571252,-0.5699029,139
rnd_16_1_6,80,160,60,34,0.295492688878418,0.295498897137086,6.20825866848307e-06,0.0013491,0.6595138,-0.6581647,128
rnd_16_1_7,80,160,60,40,0.197288805955237,0.197296076995365,7.27104012790414e-06,0.0013491,2.3648254,-2.3634763,420
rnd_16_1_8,80,160,60,46,0.105919917327632,0.105923284678936,3.36735130404553e-06,0.0013491,1.2708605,-1.2695114,197
rnd_16_1_9,80,160,60,53,0.0393022812974284,0.039302393394959,1.12097530653721e-07,0.0013491,0.3105331,-0.309184,44
rnd_16_2_1,80,160,60,2,0.946933263327288,0.946961398665278,2.8135337989954e-05,0.0014977,0.3903873,-0.3888896,255
rnd_16_2_10,80,160,60,59,0.000266583299460557,0.00026658330069779,1.2372327012726e-12,0.0014977,0.0485595,-0.0470618,6
rnd_16_2_2,80,160,60,8,0.787327978116689,0.787343961809732,1.5983693042787e-05,0.0014977,0.2314582,-0.2299605,108
rnd_16_2_3,80,160,60,15,0.605045410836931,0.605049736879087,4.3260421557223e-06,0.0014977,0.2125759,-0.2110782,73
rnd_16_2_4,80,160,60,21,0.481076910732843,0.481093861836996,1.69511041527293e-05,0.0014977,0.6867391,-0.6852414,189
rnd_16_2_5,80,160,60,27,0.375997790144788,0.376019023205971,2.12330611829015e-05,0.0014977,1.5227744,-1.5212767,335
rnd_16_2_6,80,160,60,34,0.255867796722204,0.255872776951992,4.98022978739909e-06,0.0014977,0.6937142,-0.6922165,130
rnd_16_2_7,80,160,60,40,0.171111420502279,0.171112165651896,7.4514961648231e-07,0.0014977,0.2941936,-0.2926959,51
rnd_16_2_8,80,160,60,46,0.102503710373892,0.102510618141794,6.90776790156222e-06,0.0014977,1.8298557,-1.828358,299
rnd_16_2_9,80,160,60,53,0.0341217549749117,0.0341232027277657,1.44775285401688e-06,0.0014977,1.075924,-1.0744263,156
rnd_16_3_1,80,160,60,2,0.951457571846484,0.951472159855497,1.45880090123285e-05,0.001225,0.1808362,-0.1796112,115
rnd_16_3_10,80,160,60,59,0.00174673867754235,0.00174674692299046,8.24544811248162e-09,0.001225,0.3099573,-0.3087323,43
rnd_16_3_2,80,160,60,8,0.804544653045301,0.804655957087042,0.000111304041740534,0.001225,0.2571494,-0.2559244,123
