Error,GradientNorm
0.476881177823885,-1
0.259134720988209,-1
0.1743177630143,-1
0.143525699463779,-1
0.133318319825857,-1
0.129487709747574,-1
0.127821426746419,-1
0.126988044904806,-1
0.126514232045884,-1
0.126216151841499,-1
0.126014457980837,-1
0.125870564486358,-1
0.125763461434766,-1
0.125680593290158,-1
0.125613909810683,-1
0.12555797411725,-1
0.125508965765881,-1
0.125464111508827,-1
0.125421339743058,-1
0.125379061787183,-1
0.125336030161743,-1
0.125291246342543,-1
0.125243901810209,-1
0.125193342349422,-1
0.125139048982768,-1
0.125080630849646,-1
0.125017826372525,-1
0.124950509543123,-1
0.124878698346999,-1
0.124802562415653,-1
0.124722427115172,-1
0.124638771589541,-1
0.124552218870196,-1
0.124463517066991,-1
0.124373511805946,-1
0.124283111323319,-1
0.124193246750217,-1
0.124104830906031,-1
0.124018719197853,-1
0.123935675939729,-1
0.123856348629755,-1
0.123781251629407,-1
0.123710759505185,-1
0.123645109234327,-1
0.123584409699091,-1
0.123528656467325,-1
0.123477749768244,-1
0.123431513751156,-1
0.123389715464036,-1
0.123352082412091,-1
0.123318317976344,-1
0.12328811433788,-1
0.123261162839324,-1
0.123237161916213,-1
0.123215822855142,-1
0.123196873697379,-1
0.12318006162265,-1
0.123165154133178,-1
0.12315193932546,-1
0.123140225496117,-1
0.123129840285013,-1
0.12312062951784,-1
0.123112455873677,-1
0.123105197471792,-1
0.123098746446156,-1
0.123093007555515,-1
0.123087896860802,-1
0.123083340489456,-1
0.123079273497125,-1
0.123075638830721,-1
0.123072386392208,-1
0.123069472199434,-1
0.123066857638377,-1
0.123064508800094,-1
0.123062395895093,-1
0.123060492737814,-1
0.123058776294012,-1
0.123057226284266,-1
0.123055824837244,-1
0.123054556186922,-1
0.123053406408449,-1
0.123052363187926,-1
0.123051415621847,-1
0.123050554042438,-1
0.123049769865569,-1
0.123049055458313,-1
0.123048404023593,-1
0.123047809499676,-1
0.123047266472549,-1
0.123046770099488,-1
0.12304631604234,-1
0.123045900409227,-1
0.12304551970356,-1
0.123045170779408,-1
0.123044850802378,-1
0.123044557215285,-1
0.123044287707985,-1
0.12304404019084,-1
0.123043812771328,-1
0.123043603733412,-1
0.123043411519305,-1
0.123043234713328,-1
0.123043072027609,-1
0.123042922289379,-1
0.123042784429674,-1
0.123042657473282,-1
0.123042540529761,-1
