InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_3_3_2,250,250,250,10,0.934606268826463,0.934635307390055,2.9038563591488e-05,0.0104765,1.050022,-1.0395455,141
rnd_3_3_3,250,250,250,20,0.872103290569981,0.872130634786955,2.73442169733684e-05,0.0104765,2.6819239,-2.6714474,245
rnd_3_3_4,250,250,250,50,0.693773552326418,0.693837018318486,6.34659920679681e-05,0.0104765,2.9103564,-2.8998799,124
rnd_3_3_5,250,250,250,75,0.554956797017749,0.554987394046111,3.0597028361834e-05,0.0104765,4.4870563,-4.4765798,133
rnd_4_1_1,300,300,300,2,0.989469533364542,0.98949832339297,2.87900284281495e-05,0.0120489,0.8191894,-0.8071405,93
rnd_4_1_2,300,300,300,10,0.948724966648569,0.948790819352431,6.58527038628343e-05,0.0120489,1.7766477,-1.7645988,139
rnd_4_1_3,300,300,300,20,0.898394647038749,0.898441966128834,4.73190900848186e-05,0.0120489,2.591208,-2.5791591,144
rnd_4_1_4,300,300,300,50,0.753732101700038,0.753766405973859,3.43042738212285e-05,0.0120489,4.3020844,-4.2900355,140
rnd_4_1_5,300,300,300,75,0.640830406127525,0.640849703687504,1.92975599793144e-05,0.0120489,5.4038692,-5.3918203,123
rnd_4_2_1,300,300,300,2,0.990061073171675,0.990102912204004,4.18390323289053e-05,0.0137316,1.1412009,-1.1274693,117
rnd_4_2_2,300,300,300,10,0.950405511685308,0.950456440234763,5.0928549454321e-05,0.0137316,2.3049597,-2.2912281,175
rnd_4_2_3,300,300,300,20,0.901091321211025,0.90115631589513,6.49946841051463e-05,0.0137316,2.5572613,-2.5435297,142
rnd_4_2_4,300,300,300,50,0.759055692170052,0.759083957587991,2.82654179389885e-05,0.0137316,3.0984177,-3.0846861,106
rnd_4_2_5,300,300,300,75,0.644819598274148,0.644853647981377,3.4049707228645e-05,0.0137316,4.6435998,-4.6298682,103
rnd_4_3_1,300,300,300,2,0.989911055148629,0.989985948545705,7.48933970758925e-05,0.013474,0.8920287,-0.8785547,110
rnd_4_3_2,300,300,300,10,0.951102936208519,0.951151388785621,4.84525771025091e-05,0.013474,1.5239074,-1.5104334,119
rnd_4_3_3,300,300,300,20,0.903755594960092,0.90382336003894,6.7765078847537e-05,0.013474,2.7649606,-2.7514866,169
rnd_4_3_4,300,300,300,50,0.767924900219828,0.767982944724144,5.80445043156796e-05,0.013474,5.956983,-5.943509,193
rnd_4_3_5,300,300,300,75,0.661839031918983,0.661884581572981,4.55496539986111e-05,0.013474,6.5355124,-6.5220384,148
rnd_5_1_1,350,350,350,2,0.991767875023164,0.991812222124212,4.43471010472818e-05,0.0227368,0.8122309,-0.7894941,72
rnd_5_1_2,350,350,350,10,0.95897718802011,0.959082257090041,0.00010506906993113,0.0227368,1.9100067,-1.8872699,125
rnd_5_1_3,350,350,350,20,0.918056180258961,0.918072614387651,1.64341286899017e-05,0.0227368,2.6727333,-2.6499965,121
rnd_5_1_4,350,350,350,50,0.799948765330557,0.799993514091835,4.47487612778019e-05,0.0227368,5.2030013,-5.1802645,131
rnd_5_1_5,350,350,350,75,0.705756973375748,0.70578369613075,2.67227550017068e-05,0.0227368,6.9395799,-6.9168431,120
rnd_5_2_1,350,350,350,2,0.991411561483379,0.991514239696152,0.000102678212773322,0.021293,0.9253198,-0.9040268,74
rnd_5_2_2,350,350,350,10,0.95722506801067,0.95732950839818,0.00010444038751023,0.021293,2.0164513,-1.9951583,137
rnd_5_2_3,350,350,350,20,0.914978383543297,0.915044057111968,6.5673568671043e-05,0.021293,2.9223091,-2.9010161,137
rnd_5_2_4,350,350,350,50,0.789836042205508,0.789869276502396,3.32342968885069e-05,0.021293,5.2346211,-5.2133281,133
rnd_5_2_5,350,350,350,75,0.687954078453174,0.687972159914116,1.80814609421764e-05,0.021293,5.5954286,-5.5741356,99
rnd_5_3_1,350,350,350,2,0.99189092209949,0.991935963853564,4.5041754074493e-05,0.020388,1.4236707,-1.4032827,112
rnd_5_3_2,350,350,350,10,0.96001456394482,0.960093978834616,7.94148897956815e-05,0.020388,1.8794211,-1.8590331,127
rnd_5_3_3,350,350,350,20,0.92012269370687,0.920159430486633,3.67367797630136e-05,0.020388,2.8808036,-2.8604156,134
rnd_5_3_4,350,350,350,50,0.805570950734346,0.805620063000835,4.91122664888488e-05,0.020388,6.1571243,-6.1367363,155
rnd_5_3_5,350,350,350,75,0.71351548348605,0.713601634332502,8.61508464519156e-05,0.020388,8.4266744,-8.4062864,151
rnd_6_1_1,400,400,400,2,0.991871977835603,0.991940226417131,6.82485815283185e-05,0.0227795,1.5710096,-1.5482301,90
rnd_6_1_2,400,400,400,10,0.959742135001062,0.959792952775798,5.08177747360339e-05,0.0227795,4.1879282,-4.1651487,131
rnd_6_1_3,400,400,400,20,0.920549816831239,0.920612649219282,6.28323880429438e-05,0.0227795,7.2084483,-7.1856688,142
rnd_6_1_4,400,400,400,50,0.807960612730108,0.808031908437106,7.12957069979314e-05,0.0227795,14.9713446,-14.9485651,141
rnd_6_1_5,400,400,400,75,0.716096443453059,0.716136309419548,3.98659664897494e-05,0.0227795,19.5178923,-19.4951128,127
rnd_6_2_1,400,400,400,2,0.992279665525822,0.992314124795761,3.44592699391688e-05,0.0265222,2.1309365,-2.1044143,122
rnd_6_2_2,400,400,400,10,0.961861327431563,0.961914045868971,5.27184374080614e-05,0.0265222,3.4946945,-3.4681723,110
rnd_6_2_3,400,400,400,20,0.924189000647462,0.924285145468169,9.61448207071891e-05,0.0265222,6.7907144,-6.7641922,131
rnd_6_2_4,400,400,400,50,0.818284517906628,0.818338075449028,5.35575423995516e-05,0.0265222,14.7168385,-14.6903163,138
rnd_6_2_5,400,400,400,75,0.731115448501455,0.731139409665904,2.39611644490267e-05,0.0265222,25.0134127,-24.9868905,163
rnd_6_3_1,400,400,400,2,0.992992635774177,0.993059875155148,6.72393809705296e-05,0.0232468,1.6792872,-1.6560404,98
rnd_6_3_2,400,400,400,10,0.964950829880571,0.965051676933276,0.000100847052704967,0.0232468,4.9019073,-4.8786605,154
rnd_6_3_3,400,400,400,20,0.929769254529733,0.929824010959358,5.47564296252689e-05,0.0232468,7.4130335,-7.3897867,147
rnd_6_3_4,400,400,400,50,0.826705099631043,0.826812090351998,0.000106990720954436,0.0232468,13.1394364,-13.1161896,122
rnd_6_3_5,400,400,400,75,0.74623629239003,0.746300888073188,6.45956831584193e-05,0.0232468,20.5550352,-20.5317884,134
rnd_7_1_1,450,450,450,2,0.993077974933289,0.993151426971908,7.34520386188597e-05,0.0413188,1.3549054,-1.3135866,60
rnd_7_1_2,450,450,450,10,0.965293146675929,0.965344813025158,5.16663492282632e-05,0.0413188,4.9573974,-4.9160786,120
rnd_7_1_3,450,450,450,20,0.931705156034149,0.931799925202043,9.47691678940821e-05,0.0413188,10.2006278,-10.159309,156
rnd_7_1_4,450,450,450,50,0.834045175856475,0.834121134676074,7.59588195992089e-05,0.0413188,19.19791,-19.1565912,140
rnd_7_1_5,450,450,450,75,0.753369179431971,0.753435894119756,6.67146877852964e-05,0.0413188,43.409339,-43.3680202,222
rnd_7_2_1,450,450,450,2,0.993648187234097,0.993697190990553,4.90037564556678e-05,0.0322941,1.6837579,-1.6514638,75
rnd_7_2_2,450,450,450,10,0.968258525187806,0.96835417575724,9.56505694348353e-05,0.0322941,6.0031176,-5.9708235,146
rnd_7_2_3,450,450,450,20,0.936698177423848,0.936856040586014,0.000157863162166594,0.0322941,8.4366549,-8.4043608,129
rnd_7_2_4,450,450,450,50,0.842017698293097,0.842078788324799,6.10900317014051e-05,0.0322941,18.4253523,-18.3930582,135
rnd_7_2_5,450,450,450,75,0.76618070756952,0.766274193923554,9.3486354034833e-05,0.0322941,30.7492141,-30.71692,158
rnd_7_3_1,450,450,450,2,0.993462817045652,0.993512418628379,4.96015827269325e-05,0.0375194,2.2935426,-2.2560232,104
rnd_7_3_2,450,450,450,10,0.967560525181574,0.967628880271403,6.83550898286089e-05,0.0375194,5.621768,-5.5842486,137
rnd_7_3_3,450,450,450,20,0.935288739134913,0.935357484732998,6.87455980858953e-05,0.0375194,10.9564535,-10.9189341,169
rnd_7_3_4,450,450,450,50,0.840398177681135,0.840446011562617,4.78338814827728e-05,0.0375194,19.1292167,-19.0916973,140
rnd_7_3_5,450,450,450,75,0.764778552706788,0.76484666730127,6.81145944825268e-05,0.0375194,30.5476938,-30.5101744,157
