InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_1_1_1,10,10,10,8,0.0718646043477875,0.07186460434779,2.45636844198316e-15,0.000910401,0.022926275,-0.022015874,16
rnd_2_1_1,50,50,50,40,0.107497284595198,0.107497284596203,1.00454367046865e-12,0.000813475,0.418758207,-0.417944732,219
rnd_3_1_1,100,100,100,90,0.0244724689672486,0.0244724689672919,4.33438007707565e-14,0.001899204,0.428215518,-0.426316314,65
rnd_4_1_1,200,200,200,190,0.0155752339146662,0.0155752339147534,8.72461825007775e-14,0.004223941,6.374719962,-6.370496021,147
rnd_5_1_1,300,300,300,200,0.225299973085926,0.225299973096448,1.05223052493386e-11,0.011922972,70.532064552,-70.52014158,771
