InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
rnd_5_2_3,250,250,250,249,0.000832974527909659,0.00083298117328161,6.64537195150389e-09,0.0083985,83.8127884,-83.8043899,114
rnd_5_3_1,250,250,250,2,0.987552489334182,0.98756961876648,1.71294322985904e-05,0.0090416,6.2431941,-6.2341525,94
rnd_5_3_2,250,250,250,125,0.326873255205506,0.326884585865551,1.13306600449392e-05,0.0090416,71.8349696,-71.825928,201
rnd_5_3_3,250,250,250,249,0.000132932418755967,0.000132932419082149,3.26182169382155e-13,0.0090416,6.7990048,-6.7899632,11
rnd_6_1_1,300,300,300,2,0.990115504506456,0.990155197891144,3.9693384688122e-05,0.0124185,8.4817014,-8.4692829,92
rnd_6_1_2,300,300,300,150,0.334478254089181,0.334485481837922,7.22774874084564e-06,0.0124185,75.9636501,-75.9512316,90
rnd_6_1_3,300,300,300,299,0.000219224937005201,0.000219225496798079,5.5979287730875e-10,0.0124185,56.1369887,-56.1245702,43
rnd_6_2_1,300,300,300,2,0.989353728149229,0.989379072405332,2.53442561033435e-05,0.0133973,9.7349492,-9.7215519,96
rnd_6_2_2,300,300,300,150,0.346062608594313,0.346074194054007,1.15854596936527e-05,0.0133973,114.950436,-114.9370387,122
rnd_6_2_3,300,300,300,299,1.49081551553897e-05,1.49081551554318e-05,4.20941493467497e-17,0.0133973,7.3772693,-7.363872,6
rnd_6_3_1,300,300,300,2,0.990775123642769,0.990815923212905,4.07995701360298e-05,0.0127265,8.8838005,-8.871074,125
rnd_6_3_2,300,300,300,150,0.379131926474676,0.379143121496735,1.11950220586521e-05,0.0127265,119.7262628,-119.7135363,99
rnd_6_3_3,300,300,300,299,0.000636849690151703,0.000636850160138866,4.69987163228235e-10,0.0127265,40.0054979,-39.9927714,13
rnd_7_1_1,350,350,350,2,0.99185851305161,0.991892843558217,3.43305066063948e-05,0.0183259,13.0263412,-13.0080153,158
rnd_7_1_2,350,350,350,175,0.36563075524389,0.365642337813971,1.15825700810479e-05,0.0183259,148.0445,-148.0261741,134
rnd_7_1_3,350,350,350,349,0.000523122483018287,0.000523124451837161,1.96881887420779e-09,0.0183259,123.4121109,-123.393785,58
rnd_7_2_1,350,350,350,2,0.991449018357184,0.991507696058277,5.86777010935791e-05,0.0192507,8.7781402,-8.7588895,70
rnd_7_2_2,350,350,350,175,0.351993147094366,0.352001166103432,8.01900906560737e-06,0.0192507,145.6207568,-145.6015061,106
rnd_7_2_3,350,350,350,349,0.000480830691764907,0.000480834285730398,3.59396549158434e-09,0.0192507,165.8612895,-165.8420388,97
rnd_7_3_1,350,350,350,2,0.991859471004102,0.991902378703297,4.29076991953492e-05,0.017676,9.0213392,-9.0036632,93
rnd_7_3_2,350,350,350,175,0.356016322801495,0.356022302591712,5.9797902167702e-06,0.017676,181.7345706,-181.7168946,113
rnd_7_3_3,350,350,350,349,0.000208455140638288,0.0002084551429427,2.3044124117591e-12,0.017676,19.3782805,-19.3606045,10
rnd_8_1_1,400,400,400,2,0.992689673668614,0.992729192375269,3.9518706655417e-05,0.027506,14.1737238,-14.1462178,79
rnd_8_1_2,400,400,400,200,0.350080430891172,0.350096234268097,1.58033769249166e-05,0.027506,384.3676449,-384.3401389,145
rnd_8_1_3,400,400,400,399,0.000233710143541179,0.000233710226267819,8.27266403709108e-11,0.027506,82.4175795,-82.3900735,12
rnd_8_2_1,400,400,400,2,0.992423462150038,0.992468362887248,4.49007372100851e-05,0.030583,12.7578156,-12.7272326,70
rnd_8_2_2,400,400,400,200,0.36714720921641,0.367157552937862,1.0343721452144e-05,0.030583,396.9130549,-396.8824719,166
rnd_8_2_3,400,400,400,399,0.000118129806022757,0.000118129815714375,9.69161826258527e-12,0.030583,48.3057663,-48.2751833,10
rnd_8_3_1,400,400,400,2,0.992351718811445,0.992387556645096,3.58378336514642e-05,0.0248251,14.7911292,-14.7663041,67
rnd_8_3_2,400,400,400,200,0.354427382829583,0.35443401849022,6.63566063757726e-06,0.0248251,340.8240649,-340.7992398,106
rnd_8_3_3,400,400,400,399,1.04579792372122e-05,1.04579792371801e-05,-3.20822199102039e-17,0.0248251,23.7331136,-23.7082885,6
