GradientNorm
708.241156439202
82.9954619892217
231.038167864588
32.2943350387419
88.7369321884022
14.2657750549211
45.7027117576858
8.35890528976474
29.4389321215444
5.79441366964448
21.0529858168214
4.39311016805587
16.0922940475827
3.53098963095588
12.9533412181445
2.95833869347788
10.9157189537051
2.57072717761667
9.62736631563583
2.31842762345211
8.87199237844539
2.16481111156815
8.46367617230295
2.07205615483251
8.22311209903718
2.00247626290045
7.99692777669868
1.9256891656014
7.68238614451232
1.82409754842073
7.23692785367441
1.6936084775106
6.66938174638122
1.54017112376507
6.01958731476712
1.37453954620185
5.3367339113139
1.20772000002843
4.6641261700692
1.04834786139471
4.03242074797843
0.901910020764976
3.45919481894785
0.771090108353428
2.95161880925816
0.656533711783615
2.50983942484678
0.557610579825552
2.12988634868893
0.4730056432125
1.80576060381295
0.401116905350515
1.53076984465311
0.340296570522338
1.29830228656187
0.288982804487432
1.10222779724938
0.245762062386834
0.937070379847827
0.209390450988275
0.798049843119485
0.178792620056641
0.681054227628676
0.153049467739445
0.582579686780996
0.131381200685489
0.499658645013784
0.113129345093755
0.429787400212321
0.0977395528897691
0.370858683831922
0.0847460417758314
0.321101496969914
0.0737579523266646
0.279028806773667
0.0644476131397044
0.243392799319022
0.0565405634158331
0.213146973938097
0.0498071247658884
0.187414214959785
0.0440553021804041
0.16545996741505
0.039124806142671
0.146669704933102
0.0348820113601462
0.130529972787744
0.0312156952853844
0.116612395373048
0.0280334271554398
0.104560142564152
0.0252585031274337
0.0940764455742985
0.0228273438925122
0.0849148353874153
0.0206872875182045
0.0768708435660463
0.0187947225082449
0.0697749563949299
0.0171135149148869
0.063486650822844
0.0156136896970391
0.0578893674036604
0.0142703312451602
0.0528862945608541
0.0130626717738721
0.0483968528017099
0.0119733395748656
0.0443537791230506
0.0109877421858443
0.0407007221513477
0.0100935624692592
0.0373902682780876
0.00928034841981315
0.0343823284465957
0.00853918019599172
0.0316428243063095
0.00786240035285227
0.0291426210328185
0.00724339550123764
0.0268566620643837
0.00667641961135893
0.0247632681941794
0.00615645090908535
0.0228435698227105
0.0056790757908477
0.0210810466923981
0.00524039442569147
0.0194611541358559
0.0048369437450045
0.0179710188251765
0.00446563436800498
0.0165991902947974
0.00412369870185808
0.0153354372095088
0.00380864801330973
0.0141705795478087
0.00351823671729523
0.0130963496485528
0.00325043248667016
0.0121052764997381
0.00300339107296485
0.0111905887917121
0.0027754349551325
0.0103461331702184
0.00256503511297241
0.00956630485087691
0.00237079536425805
0.00884598833108428
0.00219143881739702
0.00818050639314998
0.00202579608009826
0.00756557595244396
0.00187279493510538
0.00699726959124301
0.00173145124961448
0.00647198184394342
0.00160086092907365
0.00598639948048957
0.0014801927612588
0.00553747517508343
0.00136868202413655
0.00512240406199487
0.00126562475336845
0.00473860276929583
0.00117037258319242
0.00438369059348431
0.00108232808847788
0.00405547253580299
0.00100094056748434
0.00375192396671483
0.000925702214085577
0.00347117672317768
0.000856144635876405
0.00321150647269691
0.00079183568084126
0.00297132120366728
0.000732376540214554
0.00274915072073851
0.000677399099809652
0.00254363704183236
0.000626563515104242
0.00235352560556982
0.000579555988913816
0.00217765721106231
0.000536086732547419
0.00201496062021492
0.000495888093745097
0.00186444576150845
0.00045871283643252
0.00172519748149554
0.000424332559015369
0.00159636979488214
0.000392536239003752
0.00147718059067403
0.000363128893471256
0.00136690675476859
0.000335930345314511
0.00126487967516304
0.000310774086703747
0.00117048109637837
0.000287506231535179
0.00108313929635865
0.000265984549760799
0.00100232555812846
0.000246077576849449
0.000927550913348049
0.000227663792360481
0.000858363136006151
0.000210630862117201
0.000794343966185548
0.00019487493884711
0.000735106545835633
0.000180300016825902
0.000680293050289862
0.00016681733602214
0.000629572499881201
0.000154344832080539
0.000582638737862171
0.000142806628408385
0.000539208561709257
0.000132132567161005
0.000499019996261687
0.000122257776123869
0.000461830697249182
0.00011312226853495
0.000427416475756543
0.000104670573545242
0.000395569934162431
9.68513947832509e-05
0.000366099205035755
8.96172948919627e-05
0.000338826784985287
8.29244040771127e-05
0.000313588456792009
7.67321507751225e-05
0.000290232292410705
7.10030127687414e-05
0.000268617731154954
6.57022872343738e-05
0.0002486147273724
6.07978781111896e-05
0.000230102962029782
5.62600997144631e-05
0.000212971113806619
5.20614950906216e-05
0.000197116184769566
4.81766682317383e-05
0.000182442876831202
4.45821288477991e-05
0.00016886301510939
4.12561490232041e-05
0.000156295014368415
3.81786305886237e-05
0.000144663385728672
3.5330982545749e-05
0.000133898280315569
3.26960077554046e-05
0.000123935067053596
3.02577981728584e-05
0.000114713942401587
2.80016379602171e-05
0.000106179568922659
2.59139139349528e-05
9.82807414243514e-05
2.39820327245674e-05
9.09700777252375e-05
2.21943442510593e-05
8.42037329651216e-05
2.05400708562978e-05
7.79411347988537e-05
1.90092418507308e-05
7.21447391782939e-05
1.75926329670663e-05
6.67798035804887e-05
1.62817103658125e-05
6.18141779440385e-05
1.50685788207168e-05
5.72181107598828e-05
1.39459339046694e-05
5.29640699876474e-05
1.29070175797087e-05
4.9026577100746e-05
1.1945577389101e-05
4.53820538693141e-05
1.10558284245438e-05
