Error,GradientNorm
0.977679186072235,42822.232445801
0.959876962404623,254673.511565713
0.952779687643891,21315.8908545337
0.948914680700303,154648.693026666
0.946452198849209,14459.2379829519
0.944749936650043,111069.153880784
0.943510159183667,10848.6919454314
0.942571082351577,85987.4421469438
0.941836659782379,8649.89871133212
0.941246805712082,70026.1692124853
0.940762544785034,7197.27278842876
0.940357810030159,59036.5068998135
0.940014641845396,6160.9905572485
0.939720285340434,50921.400502458
0.939465401421564,5373.19744302718
0.939242949525084,44615.8193967488
0.93904748121972,4748.5683538039
0.938874686730529,39561.8141521149
0.938721097550709,4240.97793915925
0.938583885704591,35435.5489907528
0.93846072338952,3822.01079557167
0.93834968103561,32021.0754198961
0.938249150552408,3471.68762186337
0.938157785765698,29159.0140924456
0.938074455133783,3174.89371789766
0.9379982036314,26727.002059597
0.937928221736033,2919.98998754475
0.937863820068409,24631.1212243305
0.937804408614437,2698.09656491637
0.937749479696547,22800.3581790443
0.93769859402714,2502.54491856122
0.93765136929776,21181.8414229814
0.937607470851524,2328.38730651833
0.937566604062614,19736.5634965572
0.937528508110023,2171.96606817848
0.937492950886246,18435.7324531418
0.937459724826834,2030.55869793452
0.93742864348496,17257.8563429373
0.93739953870737,1902.10309399778
0.937372258294982,16186.5451860443
0.937346664053817,1784.99590741664
0.937322630160357,15208.9328692242
0.937300041780592,1677.95094589815
0.937278793894269,14314.5891340235
0.937258790285799,1579.90330086451
0.937239942671247,13494.7938859285
0.93722216993714,1489.9462848208
0.937205397471908,12742.0653127368
0.937189556574686,1407.29078640837
0.937174583929357,12049.8578301613
0.937160421134129,1331.23929961794
0.937147014278848,11412.3691025115
0.93713431356372,1261.16918990096
0.937122272954285,10824.4145203698
0.937110849868346,1196.52156630334
0.937100004891315,10281.3419595624
0.937089701516921,1136.79344468515
0.937079905910734,9778.96987089789
0.937070586694243,1081.53179293382
0.937061714747546,9313.53861825532
0.937053263028936,1030.32864262126
0.937045206409839,8881.66937991074
0.937037521523737,982.816822422813
0.937030186627849,8480.32761068015
0.937023181476441,938.666088870042
0.937016487204758,8106.7896128865
0.937010086222655,897.579553092082
0.937003962117094,7758.6116009753
0.936998099562729,859.290365485144
0.93699248423989,7433.60105317097
0.936987102759328,823.558648636795
0.936981942593123,7129.79030963083
0.936976992011243,790.168678187062
0.936972240023258,6845.41241574367
0.936967676324759,758.92631128604
0.936963291248084,6578.87919008941
0.936959075716988,729.656658475023
0.936955021204897,6328.76145741186
0.936951119696468,702.201990163018
0.936947363652147,6093.77134738083
0.936943745975492,676.419864825373
0.936940259983011,5872.74652858166
0.936936899376311,652.181463157505
0.936933658216365,5664.63622665442
0.936930530899717,629.370110742353
0.936927512136466,5468.48886531523
0.936924596929882,607.879971180106
0.936921780557521,5283.4411673177
0.936919058553718,587.614891846277
0.936916426693342,5108.70855708134
0.936913880976716,568.487385247682
0.936911417615611,4943.57671568059
0.936909033020226,550.417730123271
0.936906723787072,4787.3941504467
0.936904486687701,533.333177818202
0.936902318658203,4639.56565425636
0.936900216789424,517.167250918618
0.936898178317836,4499.54654270864
0.936896200617025,501.859122582227
0.936894281189739,4366.83757016823
0.936892417660457,487.353066378332
0.936890607768452,4240.98043766648
0.93688884936129,473.597967725514
0.936887140388756,4121.55381666932
0.936885478897161,460.546889169017
0.936883863024009,4008.16982264041
0.936882290993003,448.156682767477
0.93688076110935,3900.47088113448
0.93687927175537,436.38764376259
0.936877821386359,3798.12693688975
0.936876408526713,425.2032004933
0.936875031766281,3700.83296312655
0.936873689756938,414.569636197887
0.936872381209358,3608.30673409232
0.936871104889981,404.455838934415
0.936869859618153,3520.28682891976
0.936868644263436,394.833076353575
0.936867457743069,3436.53083918319
0.936866299019577,385.674792488812
0.936865167098515,3356.81375623756
0.936864061026337,376.95642409702
0.936862979888388,3280.92651759194
0.936861922807002,368.655234397717
0.936860888939712,3208.67469427829
0.936859877477552,360.750162327639
0.936858887643453,3139.87730349301
0.936857918690727,353.221685657969
0.936856969901633,3074.36573277309
0.936856040586014,346.051696518894
