Error,GradientNorm,ConvError
0.575887751774591,3810088.74322497,845.154770562721
0.385018372385491,14968.5997231759,679.533576066531
0.297132557827457,1028193.7755299,555.241095509368
0.261446504590862,4899.42797245569,485.707149533656
0.246310486932746,362830.819839699,449.05326596624
0.238907468283534,2241.06727576991,425.580587842046
0.23477205580339,193944.307426378,409.835045448061
0.232235690857686,1341.46510750894,397.975472377651
0.230572482827345,125444.25501893,388.877974950193
0.229422110621369,925.86209953671,382.085877646899
0.228590524320674,89687.7910204848,376.873013060385
0.227967810405504,693.934600225952,372.629626204235
0.227488975709149,68371.4693816619,368.990539319072
0.227113706861688,543.375162828642,365.751096994029
0.226815618313275,53995.6052495811,362.790752370106
0.226576495677631,435.256533871417,360.034043409373
0.226383185712339,43502.6770668131,357.429466885504
0.226225870928023,353.817105963886,354.941147093688
0.226097061959407,35565.3580323446,352.541623495154
0.225990966793585,291.199888383536,350.210996021335
0.225903067050662,29463.6752239927,347.932656413033
0.225829816767581,242.48738491026,345.694787199116
0.225768419979781,24721.9564476111,343.486588627693
0.22571666274668,204.218365903739,341.300910014118
0.225672784703196,20998.8099637775,339.130343604449
0.22563538016538,173.85830157483,336.97063591703
0.225603321688509,18044.204209824,334.816449016438
0.225575700821462,149.531061948706,332.665419939973
0.225551782085514,15674.4788509623,330.513508791027
0.225530967145126,129.844093131844,328.359643211326
0.225512766844695,13754.4329808296,326.200614676812
0.22549677932351,113.761738218294,324.036272863663
0.225482672833892,12183.9873414733,321.863950476379
0.225470172204618,100.510561775027,319.684186118965
0.225459048135445,10888.3868373916,317.494667988445
0.225449108695811,89.5086742716557,315.296471312208
0.225440192544545,9811.14131153353,313.087516925254
0.225432163497708,80.3136558883642,310.869313460753
0.225424906156332,8909.00901182387,308.639930184746
0.225418322370698,72.5847479912218,306.401236383201
0.22541232836766,8148.45481187225,304.151389878253
0.225406852405803,66.0557233307396,301.892567238404
0.22540183285268,7503.1488624144,299.622970713808
0.225397216601156,60.5155530577491,297.345043460767
0.225392957759406,6952.18919193171,295.056998530724
0.225389016562804,55.7946560579837,292.761513506574
0.225385358466517,6478.82508410378,290.456785841294
0.225381953385926,51.7550918629475,288.145701301957
0.225378775058497,6069.52711407811,285.826420480029
0.225375800505822,48.2835164681856,283.502015316135
0.225373009578643,5713.29866883009,281.170592050593
0.225370384570847,45.2860646167266,278.835389908929
0.225367909891018,5401.1575247153,276.494446158297
0.225365571782167,42.6845719890071,274.151150801054
0.225363358081946,5125.73893319212,271.803459766294
0.225361258016968,40.4137290905034,269.454899205383
0.225359262025949,4880.98702428457,267.103333185947
0.225357361607289,38.4188851440901,264.752410921421
0.225355549187419,4661.91160240434,262.399895651109
0.225353818006845,36.6543097448058,260.049547873821
0.22535216202131,4464.3942699651,257.699022393514
0.225350575815903,35.081782802869,255.352180370887
0.22534905453028,4285.03241994721,253.006561789689
0.225347593793456,33.6694266482141,250.666118894251
0.225346189666823,4121.01275871278,248.32827158646
0.225344838594308,32.390723365672,245.997054584933
0.225343537358685,3970.00816397804,243.669763496361
0.225342283043238,31.2236794730009,241.350507816097
0.225341072998077,3830.09318318643,239.036455629448
0.225339904810496,30.1501120428509,236.731784375959
0.225338776278858,3699.6745509049,234.43353232579
0.22533768538957,29.155037673036,232.145938852511
0.225336630296752,3577.43388987961,229.865910996621
0.22533560930427,28.2261500659391,227.597744835434
0.225334620849845,3462.28034908633,225.338215589897
0.225333663490989,27.3533745936442,223.091671545874
0.225332735892538,3353.3113819072,220.854756281748
0.225331836815607,26.5284898826342,218.631866483605
0.225330965107791,3249.78021691347,216.419514969754
0.22533011969446,25.7448076209373,214.222143653095
0.225329299571038,3151.0688485505,212.036136115072
0.225328503796138,24.9969027294384,209.865976901705
0.225327731485458,3056.6655932398,207.707922454034
0.225326981806356,24.2803868734262,205.566497879566
0.225326253973024,2966.14643090797,203.437835079602
0.225325547242189,23.5917190706599,201.326498114564
0.225324860909289,2879.15949220573,199.228497381446
0.22532419430507,22.9280478906442,197.148434688891
0.225323546792547,2795.41216488156,195.082202331215
0.225322917764302,22.2870804328873,193.034439006277
0.225322306640074,2714.66038448536,191.000922606994
0.225321712864605,21.666973912147,188.986328150973
0.225321135905723,2636.69974913403,186.986323067185
0.225320575252627,21.0662462598792,185.005618359855
0.225320030414356,2561.35815891297,183.039775108058
0.225319500918417,20.4837026704033,181.093540156346
0.225318986309565,2488.48973032801,179.162372469528
0.225318486148695,19.918375477857,177.25105472775
0.225318000011868,2417.96977720711,175.354948088779
0.225317527489415,19.3694751487308,173.478871164475
0.22531706818515,2349.69068331844,171.618091639672
0.225316621715645,18.8363505190255,169.777464218984
0.225316187709588,2283.55852004239,167.952167435987
0.225315765807192,18.3184567002196,166.147092282848
0.225315355659667,2219.49028582709,164.357332417143
0.225314956928731,17.8153293298835,162.587815320688
0.225314569286175,2157.41166370514,160.833553975079
0.225314192413453,17.326564056474,159.099512539187
