RRErrors
9.31412929057797e-05
9.31412922659949e-05
9.31412922993887e-05
9.31412924218459e-05
9.31412941936372e-05
9.3141292685337e-05
9.31412932479074e-05
9.31412948646172e-05
9.31412934159706e-05
9.31412923924182e-05
