Error,GradientNorm
0.709369644756271,75.6943743326205
0.507267977161733,314563801.211195
0.41564869694206,23.9106455492015
0.374290692478375,119526473.774734
0.354832170835982,10.3062388610171
0.344957187087531,59603373.9903458
0.339513580749967,5.29672688111142
0.336228681000641,36535984.2286455
0.334067808941355,3.35868451335693
0.332548621978121,25984380.3064931
0.33143296209246,2.43276730920362
0.33058876411481,19790127.1207061
0.32993153321758,1.85113416147425
0.329401190269143,16151768.4393816
0.328953212497857,1.49947105033657
0.328555081249726,14545864.7886457
0.328184673841934,1.3427694416203
0.327829315943024,13980918.8076885
0.327484735671823,1.28752002942951
0.327153334517335,13309869.9228892
0.326841590108923,1.22105054154739
0.326557028156283,11972778.1439441
0.326305620312528,1.09552210203745
0.326090322297291,10118259.4272369
0.325910894154931,0.929530135093441
0.325764612487217,8169920.57183007
0.325647309570876,0.759622207835453
0.325554313458565,6437257.98242776
0.325481101138182,0.609449492516228
0.325423656135774,5032759.44859594
0.325378603884832,0.486738271979303
0.325343210920956,3945830.97532131
0.325315315829304,0.390146015360609
0.325293235705895,3119778.05452331
0.325275672217994,0.315085402651636
0.3252616283429,2492803.62249444
0.325250339383491,0.256676664951808
0.325241218076535,2013001.96054059
0.325233812004993,0.210818253489758
0.325227771075593,1641073.35329951
0.325222822918099,0.17437783299818
0.325218754370659,1348628.2195321
0.325215397570508,0.145062231510998
0.325212619497451,1115528.16093735
0.325210314092888,0.121215740572857
0.325208396296131,927498.914607015
0.325206797508452,0.101638714942378
0.325205462122587,774316.603269544
0.325204344850207,0.085449552499357
0.32520340864985,648530.984059087
0.325202623109254,0.0719874366455414
0.325201963173718,544600.322412496
0.325201408139761,0.0607462963669314
0.325200940853618,458314.754220382
0.325200547069016,0.0513305828561399
0.325200214929684,386412.692437198
0.325199934550239,0.0434255967662675
