RRErrors
1.49081551554521e-05
1.49081551621704e-05
1.4908155167718e-05
1.49081551564942e-05
1.49081551557824e-05
1.490815516249e-05
1.49081551555852e-05
1.49081551575719e-05
1.49081551577065e-05
1.49081551554318e-05
