InputName,InputM,InputN,InputRk,TargetRk,Opt_delta,Our_delta,Delta_diff,Svd_time,Our_time,Time_gain,Our_Iter
srnd_3_1_6,40,40,40,39,0.00377907565260583,0.00377907694902421,1.29641838150091e-09,0.00044241,0.0184711,-0.01802869,14
srnd_3_2_1,40,40,40,2,0.830020681209172,0.830023328111746,2.64690257334443e-06,0.000601371,0.0114986,-0.010897229,32
srnd_3_2_2,40,40,40,9,0.585594208871797,0.585601344904165,7.1360323682379e-06,0.000601371,0.0531861,-0.052584729,109
srnd_3_2_3,40,40,40,17,0.368853878429713,0.368854944684031,1.06625431861573e-06,0.000601371,0.0265257,-0.025924329,38
srnd_3_2_4,40,40,40,24,0.210709968888545,0.210717142503979,7.17361543453587e-06,0.000601371,0.154675,-0.154073629,174
srnd_3_2_5,40,40,40,32,0.0675959902050749,0.0675961144926039,1.24287529032485e-07,0.000601371,0.0413618,-0.040760429,37
srnd_3_2_6,40,40,40,39,0.00156363695619996,0.00156363696491587,8.71591557607965e-12,0.000601371,0.0122662,-0.011664829,9
srnd_3_3_1,40,40,40,2,0.820865083162578,0.820867082142784,1.99898020614153e-06,0.002004891,0.0087123,-0.006707409,25
srnd_3_3_2,40,40,40,9,0.565652515527861,0.566418252557608,0.000765737029747249,0.002004891,0.0326519,-0.030647009,67
srnd_3_3_3,40,40,40,17,0.347497787124109,0.347503226352363,5.43922825430032e-06,0.002004891,0.0346864,-0.032681509,50
srnd_3_3_4,40,40,40,24,0.193608999011847,0.193609705464354,7.06452507381883e-07,0.002004891,0.0505397,-0.048534809,50
srnd_3_3_5,40,40,40,32,0.0582059152536376,0.058206320021361,4.04767723470589e-07,0.002004891,0.1796367,-0.177631809,105
srnd_3_3_6,40,40,40,39,0.00372303967533382,0.00372304009524095,4.19907124262625e-10,0.002004891,0.0147515,-0.012746609,10
srnd_4_1_1,80,80,80,2,0.860967331202354,0.860974433054419,7.10185206453939e-06,0.001677509,0.073232,-0.071554491,95
srnd_4_1_2,80,80,80,17,0.600769397747176,0.600783226949645,1.38292024695064e-05,0.001677509,0.1049785,-0.103300991,66
srnd_4_1_3,80,80,80,33,0.379576744776231,0.379583025362185,6.28058595442127e-06,0.001677509,0.2328923,-0.231214791,93
srnd_4_1_4,80,80,80,48,0.206799606903104,0.206801264128155,1.65722505129917e-06,0.001677509,0.2145151,-0.212837591,73
srnd_4_1_5,80,80,80,64,0.0722264263825901,0.0722301570485085,3.73066591843885e-06,0.001677509,0.3645939,-0.362916391,98
srnd_4_1_6,80,80,80,79,0.000203806820482092,0.000203806820488277,6.18548181424705e-15,0.001677509,0.0307995,-0.029121991,7
srnd_4_2_1,80,80,80,2,0.862953267243729,0.862960552353086,7.2851093577686e-06,0.001018751,0.0643983,-0.063379549,100
srnd_4_2_2,80,80,80,17,0.594307505153728,0.594319710059644,1.22049059161355e-05,0.001018751,0.2539476,-0.252928849,128
srnd_4_2_3,80,80,80,33,0.367921829523652,0.367933029997857,1.12004742051086e-05,0.001018751,0.8147696,-0.813750849,312
srnd_4_2_4,80,80,80,48,0.199631706699007,0.199632683834586,9.77135579449673e-07,0.001018751,0.1650024,-0.163983649,56
srnd_4_2_5,80,80,80,64,0.0692775106944383,0.0692781119047182,6.01210279851938e-07,0.001018751,0.3089541,-0.307935349,86
srnd_4_2_6,80,80,80,79,0.000618218149285067,0.000618218165900681,1.66156135074716e-11,0.001018751,0.0314933,-0.030474549,7
srnd_4_3_1,80,80,80,2,0.866448205354205,0.866483665204527,3.54598503222725e-05,0.001284247,0.0493514,-0.048067153,75
srnd_4_3_2,80,80,80,17,0.594736665923181,0.594747140589583,1.04746664020272e-05,0.001284247,0.1521217,-0.150837453,113
srnd_4_3_3,80,80,80,33,0.371166164971108,0.371174570589863,8.40561875509183e-06,0.001284247,0.276512,-0.275227753,127
srnd_4_3_4,80,80,80,48,0.204792982390203,0.204797714637844,4.73224764105384e-06,0.001284247,0.3360384,-0.334754153,117
srnd_4_3_5,80,80,80,64,0.0742722186665054,0.0742732652080593,1.04654155387573e-06,0.001284247,0.3389316,-0.337647353,96
srnd_4_3_6,80,80,80,79,0.000425438022434213,0.00042543802301849,5.84277580744502e-13,0.001284247,0.0283059,-0.027021653,6
srnd_5_1_1,160,160,160,2,0.880310851096476,0.8805292696755,0.000218418579024049,0.004133286,0.2523284,-0.248195114,70
srnd_5_1_2,160,160,160,33,0.602769175384378,0.602813505909204,4.43305248262194e-05,0.004133286,1.8975776,-1.893444314,222
srnd_5_1_3,160,160,160,65,0.379228056679888,0.379232711368583,4.65468869503827e-06,0.004133286,1.07372,-1.069586714,80
srnd_5_1_4,160,160,160,96,0.207032946053623,0.207083245115736,5.02990621132349e-05,0.004133286,2.4463768,-2.442243514,126
srnd_5_1_5,160,160,160,128,0.0702140053866832,0.0702144523913072,4.47004623954639e-07,0.004133286,1.3264094,-1.322276114,61
srnd_5_1_6,160,160,160,159,0.000130559063525261,0.000130559069906073,6.38081189448247e-12,0.004133286,0.28679,-0.282656714,11
srnd_5_2_1,160,160,160,2,0.87963258786482,0.879664094067554,3.15062027340662e-05,0.004132079,0.7257684,-0.721636321,286
srnd_5_2_2,160,160,160,33,0.598892768781458,0.598960630765793,6.78619843348383e-05,0.004132079,0.6922282,-0.688096121,88
srnd_5_2_3,160,160,160,65,0.376797893807945,0.376809343667123,1.14498591781143e-05,0.004132079,3.6494685,-3.645336421,251
srnd_5_2_4,160,160,160,96,0.205471878748468,0.205473686194173,1.80744570543734e-06,0.004132079,1.5589353,-1.554803221,82
srnd_5_2_5,160,160,160,128,0.07262664880641,0.072627587577638,9.38771228004009e-07,0.004132079,2.1266472,-2.122515121,95
srnd_5_2_6,160,160,160,159,0.000318510301047202,0.000318510357831663,5.67844614645513e-11,0.004132079,0.3832843,-0.379152221,12
srnd_5_3_1,160,160,160,2,0.879091173637083,0.87910969147047,1.85178333871328e-05,0.00366588,0.3510862,-0.34742032,103
