Error,GradientNorm
0.940145551748198,190503.332895256
0.783732021766295,129661.677903884
0.740043247609299,69773.4918166166
0.715742924444702,74144.1107343003
0.700864429693537,43691.2034222688
0.691399169575218,46820.9532924602
0.685198808968467,29038.7839053795
0.681017377763808,31656.0812185938
0.678118452340855,20279.5953197736
0.67605511945479,22738.2790830582
0.674548370777256,14823.2938678246
0.673419737460318,17254.1934352416
0.672552823004984,11347.3892638055
0.671870524495463,13766.9061020598
0.67132108503082,9089.46264973371
0.670869320717211,11450.9001570853
0.670490993749856,7573.09844548688
0.670169155391781,9819.90185897431
0.669891748474493,6503.20470868515
0.669650026421064,8597.41962733785
0.66943750621805,5705.42931165128
0.66924927236902,7632.57023227186
0.66908151221717,5080.92061682735
0.668931203989582,6843.86247095874
0.668795905699437,4574.30896758274
0.668673610681375,6185.40480903063
0.668562647199128,4153.6671824468
0.668461607288049,5628.75576237232
0.668369295103889,3799.22850591167
0.668284688417852,5154.07855649685
0.668206909108732,3497.53600464041
0.66813519994529,4746.18255076266
0.66806890588701,3238.59970555166
0.668007458733507,4392.86451294322
0.667950364338467,3014.57646549215
0.667897191849992,4084.20587083918
0.667847564596092,2819.15520006666
0.667801152334565,3812.20239902408
0.667757664651888,2647.23635791279
0.667716845339194,3570.47818006302
0.667678467603587,2494.71977589629
0.66764232999495,3354.01099574404
0.667608252945313,2358.32962551549
0.667576075831526,3158.86555239601
0.667545654483651,2235.45701249584
0.667516859071603,2981.94951540118
0.667489572311615,2124.01988584757
0.66746368794212,2820.80545436249
0.667439109425877,2022.34386117179
0.667415748841538,2673.44438876733
0.667393525933528,1929.06590292422
0.667372367294048,2538.21990339414
0.66735220565532,1843.06009642577
0.667332979273866,2413.73758384957
0.667314631391806,1763.3827211636
0.667297109762754,2298.79270277145
0.6672803662322,1689.23287477711
0.667264356364037,2192.32895931041
0.667249039106479,1619.92479704689
0.667234376491824,2093.41191017427
0.667220333365559,1554.86847371175
0.667206877141095,2001.21197764185
0.667193977577105,1493.5557699785
0.667181606574935,1914.99322534287
0.667169737993997,1435.55005303673
0.667158347483379,1834.10526277521
0.667147412328138,1380.47789802104
0.667136911309012,1757.9765906656
0.667126824574372,1328.02198308257
0.667117133523426,1686.10841500413
0.667107820699765,1277.91465772552
0.667098869694416,1618.06845850406
0.667090265057661,1229.93192776364
0.66708199221892,1553.48462175484
0.667074037414052,1183.88776308666
0.66706638761947,1492.03853418423
0.667059030492511,1139.62872554974
0.667051954317523,1433.45912612552
0.667045147957194,1097.02895592549
0.667038600808641,1377.51638063484
0.667032302763832,1055.98556901683
0.667026244173955,1324.01541277315
0.667020415817333,1016.41449824648
0.667014808870558,1272.79099341081
