Error,GradientNorm
0.996821023284951,798.980545812273
0.993726729123025,1436658.88600481
0.992517224236716,397.138188208351
0.991868952241832,862720.527359153
0.99146737280592,262.747588237545
0.991197218811004,608716.928716078
0.991003580196833,195.720036579201
0.990857005883357,475109.83254525
0.990740877800891,158.874526299872
0.990645531854344,397175.578639178
0.990565167437382,135.738209900884
0.990496158204493,344525.327391195
0.990436120406565,119.0067236893
0.99038339752589,304454.67222618
0.990336773693746,105.778377762419
0.990295312628057,271983.351375761
0.990258265476462,94.8988747583091
0.990225016625249,245026.003233529
0.990195050576728,85.8359309987218
0.990167930652683,222500.701957737
0.990143284454236,78.2671582427985
0.990120793287504,203661.878775125
0.990100184012384,71.9419254307437
0.990081222456422,187886.874344481
0.990063707911136,66.6411968038907
0.99004746843342,174621.605827043
0.990032356786107,62.1701302649811
0.990018246911908,163376.318344832
0.9900050308671,58.3594819400705
0.989992616158744,153731.470582072
0.98998092343879,55.0673674207768
0.98996988451434,145340.497916745
0.989959440637315,52.1790316587091
0.989949541040047,137926.827977512
0.98994014168628,49.6046463497755
0.989931204209846,131276.419776436
0.989922695016054,47.2758880479228
0.989914584523435,125227.997475419
0.989906846526028,45.1420764761295
0.98989945765872,119662.826022194
0.989892396950355,43.1664316235813
0.989885645451285,114495.2169453
0.989879185923838,41.322761342099
0.989873002585762,109664.35397281
0.989867080898118,39.5927020739394
0.989861407390328,105127.611385589
0.989855969516177,37.9635174973291
0.989850755535502,100855.296809379
0.989845754417101,36.4263989870914
0.989840955759127,96826.6365155476
0.98983634972381,34.9751882070153
0.989831926983859,93026.7862589756
0.989827678678375,33.6054396900996
0.989823596376419,89444.6577003343
0.989819672046757,32.3137490425099
0.989815898032527,86071.3763233049
0.989812267029815,31.097284003357
0.989808772069323,82899.2183273498
0.989805406500454,29.953467612688
0.989802163977276,79920.9046156539
0.989799038445944,28.879773617236
0.98979602413324,77129.1568467694
0.989793115535959,27.8736034139212
0.989790307410953,74516.4427360253
0.989787594765651,26.9322212368398
0.989784972848971,72074.8555205563
0.989782437142512,26.0527301037196
0.989779983351971,69796.0862984935
0.989777607398757,25.2320755033107
0.98977530541176,67671.4585026769
0.989773073719258,24.4670671866879
0.989770908840977,65692.0017413546
0.989768807480271,23.7544119613908
0.989766766516455,63848.5482249365
0.989764782997274,23.0907522811134
0.98976285413153,62131.8394919576
0.989760977281872,22.4727068405021
0.98975914995775,60532.6345404249
0.989757369808556,21.8969104532869
0.98975563461694,59041.8130602812
0.989753942292326,21.3600513086218
0.989752290864627,57650.469465537
0.989750678478149,20.8589043339574
0.989749103385717,56349.9949917866
0.989747563942997,20.3903598900737
0.989746058603031,55132.1463578083
0.989744585910977,19.951447416042
0.989743144499062,53989.1004551655
0.989741733081736,19.539353948761
0.98974035045103,52913.4952713873
0.989738995472119,19.1514376764889
0.989737667079076,51898.4578019778
0.989736364270824,18.7852368579396
0.989735086107269,50937.6200898207
0.989733831705627,18.438474556072
0.989732600236919,50025.1247712302
0.989731390922643,18.1090597062846
0.989730203031616,49155.6216292586
0.989729035876973,17.795085070135
0.989727888813326,48324.2566802247
0.98972676123407,17.4948226257218
0.989725652568834,47526.6552713216
0.989724562281076,17.2067169221383
0.989723489865805,46758.9005665681
0.989722434847434,16.929376884979
0.989721396777756,46017.5086638316
0.989720375234033,16.6615665089874
0.989719369817204,45299.4014327184
0.989718380150191,16.4021948177489
